Game Date,Away Team,Home Team,Away_YRFI_Rate,Away_Avg_1st,Home_YRFI_Rate,Home_Avg_1st
2025-04-15,Atlanta Braves,Toronto Blue Jays,0.6111111111111112,0.4444444444444444,0.6666666666666666,0.5333333333333333
2025-04-15,Houston Astros,St. Louis Cardinals,0.4117647058823529,0.17647058823529413,0.3333333333333333,0.14285714285714285
2025-04-15,Chicago Cubs,San Diego Padres,0.25,0.5,0.375,0.5625
2025-04-15,Washington Nationals,Pittsburgh Pirates,0.375,0.25,0.375,0.25
2025-04-15,San Francisco Giants,Philadelphia Phillies,0.5,0.75,0.5333333333333333,1.1333333333333333
2025-04-15,Seattle Mariners,Cincinnati Reds,0.8235294117647058,0.7647058823529411,0.5333333333333333,0.7333333333333333
2025-04-15,New York Mets,Minnesota Twins,0.18181818181818182,0.09090909090909091,0.3684210526315789,0.47368421052631576
2025-04-15,Detroit Tigers,Milwaukee Brewers,0.3684210526315789,0.6842105263157895,0.3888888888888889,0.5
2025-04-15,Arizona Diamondbacks,Miami Marlins,0.5714285714285714,0.5,0.42857142857142855,0.3333333333333333
2025-04-15,Colorado Rockies,Los Angeles Dodgers,0.3333333333333333,0.1111111111111111,0.375,0.875
2025-04-15,Athletics,Chicago White Sox,0.375,0.5,0.4,0.7333333333333333
2025-04-15,Cleveland Guardians,Baltimore Orioles,0.38095238095238093,0.23809523809523808,0.4,0.6
2025-04-15,Kansas City Royals,New York Yankees,0.26666666666666666,0.3333333333333333,0.47619047619047616,0.7142857142857143
2025-04-16,Washington Nationals,Pittsburgh Pirates,0.375,0.25,0.375,0.25
2025-04-16,Atlanta Braves,Toronto Blue Jays,0.6111111111111112,0.4444444444444444,0.6666666666666666,0.5333333333333333
2025-04-16,Los Angeles Angels,Texas Rangers,0.5,0.4444444444444444,0.3125,0.4375
2025-04-16,Boston Red Sox,Tampa Bay Rays,0.3888888888888889,0.3888888888888889,0.5217391304347826,0.5652173913043478
2025-04-16,Houston Astros,St. Louis Cardinals,0.4117647058823529,0.17647058823529413,0.3333333333333333,0.14285714285714285
2025-04-16,Chicago Cubs,San Diego Padres,0.25,0.5,0.375,0.5625
2025-04-16,San Francisco Giants,Philadelphia Phillies,0.5,0.75,0.5333333333333333,1.1333333333333333
2025-04-16,Athletics,Chicago White Sox,0.375,0.5,0.4,0.7333333333333333
2025-04-16,New York Mets,Minnesota Twins,0.18181818181818182,0.09090909090909091,0.3684210526315789,0.47368421052631576
2025-04-16,Detroit Tigers,Milwaukee Brewers,0.3684210526315789,0.6842105263157895,0.3888888888888889,0.5
2025-04-16,Arizona Diamondbacks,Miami Marlins,0.5714285714285714,0.5,0.42857142857142855,0.3333333333333333
2025-04-16,Colorado Rockies,Los Angeles Dodgers,0.3333333333333333,0.1111111111111111,0.375,0.875
2025-04-16,Seattle Mariners,Cincinnati Reds,0.8235294117647058,0.7647058823529411,0.5333333333333333,0.7333333333333333
2025-04-16,Kansas City Royals,New York Yankees,0.26666666666666666,0.3333333333333333,0.47619047619047616,0.7142857142857143
2025-04-16,Cleveland Guardians,Baltimore Orioles,0.38095238095238093,0.23809523809523808,0.4,0.6
2025-04-17,Los Angeles Angels,Texas Rangers,0.5,0.4444444444444444,0.3125,0.4375
2025-04-17,New York Yankees,Tampa Bay Rays,0.4,0.5333333333333333,0.5217391304347826,0.5652173913043478
2025-04-17,Washington Nationals,Pittsburgh Pirates,0.375,0.25,0.375,0.25
2025-04-17,San Francisco Giants,Philadelphia Phillies,0.5,0.75,0.5333333333333333,1.1333333333333333
2025-04-17,St. Louis Cardinals,New York Mets,0.3125,0.125,0.35714285714285715,0.42857142857142855
2025-04-17,Arizona Diamondbacks,Miami Marlins,0.5714285714285714,0.5,0.42857142857142855,0.3333333333333333
2025-04-17,Kansas City Royals,Detroit Tigers,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-17,Seattle Mariners,Cincinnati Reds,0.8235294117647058,0.7647058823529411,0.5333333333333333,0.7333333333333333
2025-04-17,Athletics,Chicago White Sox,0.375,0.5,0.4,0.7333333333333333
2025-04-17,Cleveland Guardians,Baltimore Orioles,0.38095238095238093,0.23809523809523808,0.4,0.6
2025-04-18,Seattle Mariners,Toronto Blue Jays,0.8235294117647058,0.7647058823529411,0.6666666666666666,0.5333333333333333
2025-04-18,Los Angeles Dodgers,Texas Rangers,0.4444444444444444,0.6111111111111112,0.3125,0.4375
2025-04-18,New York Yankees,Tampa Bay Rays,0.4,0.5333333333333333,0.5217391304347826,0.5652173913043478
2025-04-18,Cleveland Guardians,Pittsburgh Pirates,0.38095238095238093,0.23809523809523808,0.375,0.25
2025-04-18,Miami Marlins,Philadelphia Phillies,0.35714285714285715,0.2857142857142857,0.5333333333333333,1.1333333333333333
2025-04-18,St. Louis Cardinals,New York Mets,0.3125,0.125,0.35714285714285715,0.42857142857142855
2025-04-18,Athletics,Milwaukee Brewers,0.375,0.5,0.3888888888888889,0.5
2025-04-18,Chicago White Sox,Boston Red Sox,0.45,0.6,0.5,0.75
2025-04-18,San Diego Padres,Houston Astros,0.3888888888888889,0.6111111111111112,0.29411764705882354,0.17647058823529413
2025-04-18,Kansas City Royals,Detroit Tigers,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-18,Washington Nationals,Colorado Rockies,0.375,0.25,0.2631578947368421,0.3157894736842105
2025-04-18,Arizona Diamondbacks,Chicago Cubs,0.5714285714285714,0.5,0.4117647058823529,0.8235294117647058
2025-04-18,Cincinnati Reds,Baltimore Orioles,0.23809523809523808,0.23809523809523808,0.4,0.6
2025-04-18,Minnesota Twins,Atlanta Braves,0.5625,0.1875,0.3888888888888889,0.2222222222222222
2025-04-18,San Francisco Giants,Los Angeles Angels,0.5,0.75,0.4,0.4
2025-04-19,St. Louis Cardinals,New York Mets,0.3125,0.125,0.35714285714285715,0.42857142857142855
2025-04-19,Seattle Mariners,Toronto Blue Jays,0.8235294117647058,0.7647058823529411,0.6666666666666666,0.5333333333333333
2025-04-19,Los Angeles Dodgers,Texas Rangers,0.4444444444444444,0.6111111111111112,0.3125,0.4375
2025-04-19,New York Yankees,Tampa Bay Rays,0.4,0.5333333333333333,0.5217391304347826,0.5652173913043478
2025-04-19,Cleveland Guardians,Pittsburgh Pirates,0.38095238095238093,0.23809523809523808,0.375,0.25
2025-04-19,Miami Marlins,Philadelphia Phillies,0.35714285714285715,0.2857142857142857,0.5333333333333333,1.1333333333333333
2025-04-19,Athletics,Milwaukee Brewers,0.375,0.5,0.3888888888888889,0.5
2025-04-19,Minnesota Twins,Atlanta Braves,0.5625,0.1875,0.3888888888888889,0.2222222222222222
2025-04-19,San Diego Padres,Houston Astros,0.3888888888888889,0.6111111111111112,0.29411764705882354,0.17647058823529413
2025-04-19,Kansas City Royals,Detroit Tigers,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-19,Washington Nationals,Colorado Rockies,0.375,0.25,0.2631578947368421,0.3157894736842105
2025-04-19,Arizona Diamondbacks,Chicago Cubs,0.5714285714285714,0.5,0.4117647058823529,0.8235294117647058
2025-04-19,Chicago White Sox,Boston Red Sox,0.45,0.6,0.5,0.75
2025-04-19,Cincinnati Reds,Baltimore Orioles,0.23809523809523808,0.23809523809523808,0.4,0.6
2025-04-19,San Francisco Giants,Los Angeles Angels,0.5,0.75,0.4,0.4
2025-04-20,Seattle Mariners,Toronto Blue Jays,0.8235294117647058,0.7647058823529411,0.6666666666666666,0.5333333333333333
2025-04-20,Los Angeles Dodgers,Texas Rangers,0.4444444444444444,0.6111111111111112,0.3125,0.4375
2025-04-20,New York Yankees,Tampa Bay Rays,0.4,0.5333333333333333,0.5217391304347826,0.5652173913043478
2025-04-20,Cleveland Guardians,Pittsburgh Pirates,0.38095238095238093,0.23809523809523808,0.375,0.25
2025-04-20,Miami Marlins,Philadelphia Phillies,0.35714285714285715,0.2857142857142857,0.5333333333333333,1.1333333333333333
2025-04-20,St. Louis Cardinals,New York Mets,0.3125,0.125,0.35714285714285715,0.42857142857142855
2025-04-20,Athletics,Milwaukee Brewers,0.375,0.5,0.3888888888888889,0.5
2025-04-20,Kansas City Royals,Detroit Tigers,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-20,San Diego Padres,Houston Astros,0.3888888888888889,0.6111111111111112,0.29411764705882354,0.17647058823529413
2025-04-20,Washington Nationals,Colorado Rockies,0.375,0.25,0.2631578947368421,0.3157894736842105
2025-04-20,Arizona Diamondbacks,Chicago Cubs,0.5714285714285714,0.5,0.4117647058823529,0.8235294117647058
2025-04-20,Chicago White Sox,Boston Red Sox,0.45,0.6,0.5,0.75
2025-04-20,Cincinnati Reds,Baltimore Orioles,0.23809523809523808,0.23809523809523808,0.4,0.6
2025-04-20,Minnesota Twins,Atlanta Braves,0.5625,0.1875,0.3888888888888889,0.2222222222222222
2025-04-20,San Francisco Giants,Los Angeles Angels,0.5,0.75,0.4,0.4
2025-04-21,Cincinnati Reds,Miami Marlins,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.3333333333333333
2025-04-21,Milwaukee Brewers,San Francisco Giants,0.35294117647058826,0.23529411764705882,0.26666666666666666,0.13333333333333333
2025-04-21,Philadelphia Phillies,New York Mets,0.2631578947368421,0.15789473684210525,0.35714285714285715,0.42857142857142855
2025-04-21,Toronto Blue Jays,Houston Astros,0.2857142857142857,0.19047619047619047,0.29411764705882354,0.17647058823529413
2025-04-21,New York Yankees,Cleveland Guardians,0.4,0.5333333333333333,0.4,0.6
2025-04-21,San Diego Padres,Detroit Tigers,0.3888888888888889,0.6111111111111112,0.3333333333333333,0.3333333333333333
2025-04-21,Chicago White Sox,Boston Red Sox,0.45,0.6,0.5,0.75
2025-04-21,St. Louis Cardinals,Atlanta Braves,0.3125,0.125,0.3888888888888889,0.2222222222222222
2025-04-22,Baltimore Orioles,Washington Nationals,0.47619047619047616,0.3333333333333333,0.38095238095238093,0.9047619047619048
2025-04-22,Milwaukee Brewers,San Francisco Giants,0.35294117647058826,0.23529411764705882,0.26666666666666666,0.13333333333333333
2025-04-22,Philadelphia Phillies,New York Mets,0.2631578947368421,0.15789473684210525,0.35714285714285715,0.42857142857142855
2025-04-22,Chicago White Sox,Minnesota Twins,0.45,0.6,0.3684210526315789,0.47368421052631576
2025-04-22,Cincinnati Reds,Miami Marlins,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.3333333333333333
2025-04-22,Colorado Rockies,Kansas City Royals,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.4090909090909091
2025-04-22,Toronto Blue Jays,Houston Astros,0.2857142857142857,0.19047619047619047,0.29411764705882354,0.17647058823529413
2025-04-22,Pittsburgh Pirates,Los Angeles Angels,0.2631578947368421,0.21052631578947367,0.4,0.4
2025-04-22,New York Yankees,Cleveland Guardians,0.4,0.5333333333333333,0.4,0.6
2025-04-22,Los Angeles Dodgers,Chicago Cubs,0.4444444444444444,0.6111111111111112,0.4117647058823529,0.8235294117647058
2025-04-22,Seattle Mariners,Boston Red Sox,0.8235294117647058,0.7647058823529411,0.5,0.75
2025-04-22,St. Louis Cardinals,Atlanta Braves,0.3125,0.125,0.3888888888888889,0.2222222222222222
2025-04-22,Texas Rangers,Athletics,0.5263157894736842,0.3684210526315789,0.47368421052631576,0.8421052631578947
2025-04-22,Tampa Bay Rays,Arizona Diamondbacks,0.36363636363636365,0.0,0.38095238095238093,0.23809523809523808
2025-04-22,San Diego Padres,Detroit Tigers,0.3888888888888889,0.6111111111111112,0.3333333333333333,0.3333333333333333
2025-04-23,Pittsburgh Pirates,Los Angeles Angels,0.2631578947368421,0.21052631578947367,0.4,0.4
2025-04-23,Chicago White Sox,Minnesota Twins,0.45,0.6,0.3684210526315789,0.47368421052631576
2025-04-23,Milwaukee Brewers,San Francisco Giants,0.35294117647058826,0.23529411764705882,0.26666666666666666,0.13333333333333333
2025-04-23,Baltimore Orioles,Washington Nationals,0.47619047619047616,0.3333333333333333,0.38095238095238093,0.9047619047619048
2025-04-23,Colorado Rockies,Kansas City Royals,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.4090909090909091
2025-04-23,Philadelphia Phillies,New York Mets,0.2631578947368421,0.15789473684210525,0.35714285714285715,0.42857142857142855
2025-04-23,Toronto Blue Jays,Houston Astros,0.2857142857142857,0.19047619047619047,0.29411764705882354,0.17647058823529413
2025-04-23,Cincinnati Reds,Miami Marlins,0.23809523809523808,0.23809523809523808,0.42857142857142855,0.3333333333333333
2025-04-23,New York Yankees,Cleveland Guardians,0.4,0.5333333333333333,0.4,0.6
2025-04-23,Los Angeles Dodgers,Chicago Cubs,0.4444444444444444,0.6111111111111112,0.4117647058823529,0.8235294117647058
2025-04-23,San Diego Padres,Detroit Tigers,0.3888888888888889,0.6111111111111112,0.3333333333333333,0.3333333333333333
2025-04-23,Seattle Mariners,Boston Red Sox,0.8235294117647058,0.7647058823529411,0.5,0.75
2025-04-23,St. Louis Cardinals,Atlanta Braves,0.3125,0.125,0.3888888888888889,0.2222222222222222
2025-04-23,Texas Rangers,Athletics,0.5263157894736842,0.3684210526315789,0.47368421052631576,0.8421052631578947
2025-04-23,Tampa Bay Rays,Arizona Diamondbacks,0.36363636363636365,0.0,0.38095238095238093,0.23809523809523808
2025-04-24,Baltimore Orioles,Washington Nationals,0.47619047619047616,0.3333333333333333,0.38095238095238093,0.9047619047619048
2025-04-24,Milwaukee Brewers,San Francisco Giants,0.35294117647058826,0.23529411764705882,0.26666666666666666,0.13333333333333333
2025-04-24,Chicago White Sox,Minnesota Twins,0.45,0.6,0.3684210526315789,0.47368421052631576
2025-04-24,Pittsburgh Pirates,Los Angeles Angels,0.2631578947368421,0.21052631578947367,0.4,0.4
2025-04-24,Colorado Rockies,Kansas City Royals,0.3333333333333333,0.1111111111111111,0.2727272727272727,0.4090909090909091
2025-04-24,Seattle Mariners,Boston Red Sox,0.8235294117647058,0.7647058823529411,0.5,0.75
2025-04-24,Texas Rangers,Athletics,0.5263157894736842,0.3684210526315789,0.47368421052631576,0.8421052631578947
2025-04-24,Tampa Bay Rays,Arizona Diamondbacks,0.36363636363636365,0.0,0.38095238095238093,0.23809523809523808
2025-04-25,New York Mets,Washington Nationals,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.9047619047619048
2025-04-25,Milwaukee Brewers,St. Louis Cardinals,0.35294117647058826,0.23529411764705882,0.3333333333333333,0.14285714285714285
2025-04-25,Miami Marlins,Seattle Mariners,0.35714285714285715,0.2857142857142857,0.35294117647058826,0.5294117647058824
2025-04-25,Texas Rangers,San Francisco Giants,0.5263157894736842,0.3684210526315789,0.26666666666666666,0.13333333333333333
2025-04-25,Tampa Bay Rays,San Diego Padres,0.36363636363636365,0.0,0.375,0.5625
2025-04-25,Toronto Blue Jays,New York Yankees,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.7142857142857143
2025-04-25,Los Angeles Angels,Minnesota Twins,0.5,0.4444444444444444,0.3684210526315789,0.47368421052631576
2025-04-25,Atlanta Braves,Arizona Diamondbacks,0.6111111111111112,0.4444444444444444,0.38095238095238093,0.23809523809523808
2025-04-25,Houston Astros,Kansas City Royals,0.4117647058823529,0.17647058823529413,0.2727272727272727,0.4090909090909091
2025-04-25,Baltimore Orioles,Detroit Tigers,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-25,Cincinnati Reds,Colorado Rockies,0.23809523809523808,0.23809523809523808,0.2631578947368421,0.3157894736842105
2025-04-25,Boston Red Sox,Cleveland Guardians,0.3888888888888889,0.3888888888888889,0.4,0.6
2025-04-25,Philadelphia Phillies,Chicago Cubs,0.2631578947368421,0.15789473684210525,0.4117647058823529,0.8235294117647058
2025-04-25,Chicago White Sox,Athletics,0.45,0.6,0.47368421052631576,0.8421052631578947
2025-04-25,Pittsburgh Pirates,Los Angeles Dodgers,0.2631578947368421,0.21052631578947367,0.375,0.875
2025-04-26,Tampa Bay Rays,San Diego Padres,0.36363636363636365,0.0,0.375,0.5625
2025-04-26,New York Mets,Washington Nationals,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.9047619047619048
2025-04-26,Toronto Blue Jays,New York Yankees,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.7142857142857143
2025-04-26,Miami Marlins,Seattle Mariners,0.35714285714285715,0.2857142857142857,0.35294117647058826,0.5294117647058824
2025-04-26,Milwaukee Brewers,St. Louis Cardinals,0.35294117647058826,0.23529411764705882,0.3333333333333333,0.14285714285714285
2025-04-26,Texas Rangers,San Francisco Giants,0.5263157894736842,0.3684210526315789,0.26666666666666666,0.13333333333333333
2025-04-26,Los Angeles Angels,Minnesota Twins,0.5,0.4444444444444444,0.3684210526315789,0.47368421052631576
2025-04-26,Boston Red Sox,Cleveland Guardians,0.3888888888888889,0.3888888888888889,0.4,0.6
2025-04-26,Houston Astros,Kansas City Royals,0.4117647058823529,0.17647058823529413,0.2727272727272727,0.4090909090909091
2025-04-26,Baltimore Orioles,Detroit Tigers,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-26,Cincinnati Reds,Colorado Rockies,0.23809523809523808,0.23809523809523808,0.2631578947368421,0.3157894736842105
2025-04-26,Philadelphia Phillies,Chicago Cubs,0.2631578947368421,0.15789473684210525,0.4117647058823529,0.8235294117647058
2025-04-26,Chicago White Sox,Athletics,0.45,0.6,0.47368421052631576,0.8421052631578947
2025-04-26,Atlanta Braves,Arizona Diamondbacks,0.6111111111111112,0.4444444444444444,0.38095238095238093,0.23809523809523808
2025-04-26,Pittsburgh Pirates,Los Angeles Dodgers,0.2631578947368421,0.21052631578947367,0.375,0.875
2025-04-27,New York Mets,Washington Nationals,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.9047619047619048
2025-04-27,Milwaukee Brewers,St. Louis Cardinals,0.35294117647058826,0.23529411764705882,0.3333333333333333,0.14285714285714285
2025-04-27,Miami Marlins,Seattle Mariners,0.35714285714285715,0.2857142857142857,0.35294117647058826,0.5294117647058824
2025-04-27,Tampa Bay Rays,San Diego Padres,0.36363636363636365,0.0,0.375,0.5625
2025-04-27,Toronto Blue Jays,New York Yankees,0.2857142857142857,0.19047619047619047,0.47619047619047616,0.7142857142857143
2025-04-27,Los Angeles Angels,Minnesota Twins,0.5,0.4444444444444444,0.3684210526315789,0.47368421052631576
2025-04-27,Pittsburgh Pirates,Los Angeles Dodgers,0.2631578947368421,0.21052631578947367,0.375,0.875
2025-04-27,Texas Rangers,San Francisco Giants,0.5263157894736842,0.3684210526315789,0.26666666666666666,0.13333333333333333
2025-04-27,Baltimore Orioles,Detroit Tigers,0.47619047619047616,0.3333333333333333,0.3333333333333333,0.3333333333333333
2025-04-27,Cincinnati Reds,Colorado Rockies,0.23809523809523808,0.23809523809523808,0.2631578947368421,0.3157894736842105
2025-04-27,Boston Red Sox,Cleveland Guardians,0.3888888888888889,0.3888888888888889,0.4,0.6
2025-04-27,Philadelphia Phillies,Chicago Cubs,0.2631578947368421,0.15789473684210525,0.4117647058823529,0.8235294117647058
2025-04-27,Chicago White Sox,Athletics,0.45,0.6,0.47368421052631576,0.8421052631578947
2025-04-27,Atlanta Braves,Arizona Diamondbacks,0.6111111111111112,0.4444444444444444,0.38095238095238093,0.23809523809523808
2025-04-27,Houston Astros,Kansas City Royals,0.4117647058823529,0.17647058823529413,0.2727272727272727,0.4090909090909091
2025-04-28,New York Mets,Washington Nationals,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.9047619047619048
2025-04-28,Athletics,Texas Rangers,0.375,0.5,0.3125,0.4375
2025-04-28,Miami Marlins,Los Angeles Dodgers,0.35714285714285715,0.2857142857142857,0.375,0.875
2025-04-28,Detroit Tigers,Houston Astros,0.3684210526315789,0.6842105263157895,0.29411764705882354,0.17647058823529413
2025-04-28,Atlanta Braves,Colorado Rockies,0.6111111111111112,0.4444444444444444,0.2631578947368421,0.3157894736842105
2025-04-28,St. Louis Cardinals,Cincinnati Reds,0.3125,0.125,0.5333333333333333,0.7333333333333333
2025-04-28,New York Yankees,Baltimore Orioles,0.4,0.5333333333333333,0.4,0.6
2025-04-28,Minnesota Twins,Cleveland Guardians,0.5625,0.1875,0.4,0.6
2025-05-03,Arizona Diamondbacks,Philadelphia Phillies,0.5714285714285714,0.5,0.5333333333333333,1.1333333333333333
2025-05-03,Cleveland Guardians,Toronto Blue Jays,0.38095238095238093,0.23809523809523808,0.6666666666666666,0.5333333333333333
2025-05-03,Seattle Mariners,Texas Rangers,0.8235294117647058,0.7647058823529411,0.3125,0.4375
2025-05-03,New York Mets,St. Louis Cardinals,0.18181818181818182,0.09090909090909091,0.3333333333333333,0.14285714285714285
2025-05-03,Colorado Rockies,San Francisco Giants,0.3333333333333333,0.1111111111111111,0.26666666666666666,0.13333333333333333
2025-05-03,San Diego Padres,Pittsburgh Pirates,0.3888888888888889,0.6111111111111112,0.375,0.25
2025-05-03,Tampa Bay Rays,New York Yankees,0.36363636363636365,0.0,0.47619047619047616,0.7142857142857143
2025-05-03,Minnesota Twins,Boston Red Sox,0.5625,0.1875,0.5,0.75
2025-05-03,Athletics,Miami Marlins,0.375,0.5,0.42857142857142855,0.3333333333333333
2025-05-03,Detroit Tigers,Los Angeles Angels,0.3684210526315789,0.6842105263157895,0.4,0.4
2025-05-03,Washington Nationals,Cincinnati Reds,0.375,0.25,0.5333333333333333,0.7333333333333333
2025-05-03,Houston Astros,Chicago White Sox,0.4117647058823529,0.17647058823529413,0.4,0.7333333333333333
2025-05-03,Kansas City Royals,Baltimore Orioles,0.26666666666666666,0.3333333333333333,0.4,0.6
2025-05-03,Los Angeles Dodgers,Atlanta Braves,0.4444444444444444,0.6111111111111112,0.3888888888888889,0.2222222222222222
2025-05-03,Chicago Cubs,Milwaukee Brewers,0.25,0.5,0.3888888888888889,0.5
2025-05-04,Cleveland Guardians,Toronto Blue Jays,0.38095238095238093,0.23809523809523808,0.6666666666666666,0.5333333333333333
2025-05-04,Seattle Mariners,Texas Rangers,0.8235294117647058,0.7647058823529411,0.3125,0.4375
2025-05-04,New York Mets,St. Louis Cardinals,0.18181818181818182,0.09090909090909091,0.3333333333333333,0.14285714285714285
2025-05-04,Colorado Rockies,San Francisco Giants,0.3333333333333333,0.1111111111111111,0.26666666666666666,0.13333333333333333
2025-05-04,San Diego Padres,Pittsburgh Pirates,0.3888888888888889,0.6111111111111112,0.375,0.25
2025-05-04,Arizona Diamondbacks,Philadelphia Phillies,0.5714285714285714,0.5,0.5333333333333333,1.1333333333333333
2025-05-04,Tampa Bay Rays,New York Yankees,0.36363636363636365,0.0,0.47619047619047616,0.7142857142857143
2025-05-04,Athletics,Miami Marlins,0.375,0.5,0.42857142857142855,0.3333333333333333
2025-05-04,Detroit Tigers,Los Angeles Angels,0.3684210526315789,0.6842105263157895,0.4,0.4
2025-05-04,Washington Nationals,Cincinnati Reds,0.375,0.25,0.5333333333333333,0.7333333333333333
2025-05-04,Houston Astros,Chicago White Sox,0.4117647058823529,0.17647058823529413,0.4,0.7333333333333333
2025-05-04,Minnesota Twins,Boston Red Sox,0.5625,0.1875,0.5,0.75
2025-05-04,Kansas City Royals,Baltimore Orioles,0.26666666666666666,0.3333333333333333,0.4,0.6
2025-05-04,Los Angeles Dodgers,Atlanta Braves,0.4444444444444444,0.6111111111111112,0.3888888888888889,0.2222222222222222
2025-05-04,Chicago Cubs,Milwaukee Brewers,0.25,0.5,0.3888888888888889,0.5
2025-05-05,Houston Astros,Milwaukee Brewers,0.4117647058823529,0.17647058823529413,0.3888888888888889,0.5
2025-05-05,Pittsburgh Pirates,St. Louis Cardinals,0.2631578947368421,0.21052631578947367,0.3333333333333333,0.14285714285714285
2025-05-05,Cleveland Guardians,Washington Nationals,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.9047619047619048
2025-05-05,San Diego Padres,New York Yankees,0.3888888888888889,0.6111111111111112,0.47619047619047616,0.7142857142857143
2025-05-05,Los Angeles Dodgers,Miami Marlins,0.4444444444444444,0.6111111111111112,0.42857142857142855,0.3333333333333333
2025-05-05,Seattle Mariners,Athletics,0.8235294117647058,0.7647058823529411,0.47368421052631576,0.8421052631578947
2025-05-05,San Francisco Giants,Chicago Cubs,0.5,0.75,0.4117647058823529,0.8235294117647058
2025-05-05,Cincinnati Reds,Atlanta Braves,0.23809523809523808,0.23809523809523808,0.3888888888888889,0.2222222222222222
2025-05-05,New York Mets,Arizona Diamondbacks,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.23809523809523808
2025-05-05,Chicago White Sox,Kansas City Royals,0.45,0.6,0.2727272727272727,0.4090909090909091
2025-05-06,Cleveland Guardians,Washington Nationals,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.9047619047619048
2025-05-06,Philadelphia Phillies,Tampa Bay Rays,0.2631578947368421,0.15789473684210525,0.5217391304347826,0.5652173913043478
2025-05-06,Pittsburgh Pirates,St. Louis Cardinals,0.2631578947368421,0.21052631578947367,0.3333333333333333,0.14285714285714285
2025-05-06,San Diego Padres,New York Yankees,0.3888888888888889,0.6111111111111112,0.47619047619047616,0.7142857142857143
2025-05-06,Baltimore Orioles,Minnesota Twins,0.47619047619047616,0.3333333333333333,0.3684210526315789,0.47368421052631576
2025-05-06,Houston Astros,Milwaukee Brewers,0.4117647058823529,0.17647058823529413,0.3888888888888889,0.5
2025-05-06,Toronto Blue Jays,Los Angeles Angels,0.2857142857142857,0.19047619047619047,0.4,0.4
2025-05-06,Los Angeles Dodgers,Miami Marlins,0.4444444444444444,0.6111111111111112,0.42857142857142855,0.3333333333333333
2025-05-06,Detroit Tigers,Colorado Rockies,0.3684210526315789,0.6842105263157895,0.2631578947368421,0.3157894736842105
2025-05-06,San Francisco Giants,Chicago Cubs,0.5,0.75,0.4117647058823529,0.8235294117647058
2025-05-06,Texas Rangers,Boston Red Sox,0.5263157894736842,0.3684210526315789,0.5,0.75
2025-05-06,Cincinnati Reds,Atlanta Braves,0.23809523809523808,0.23809523809523808,0.3888888888888889,0.2222222222222222
2025-05-06,Seattle Mariners,Athletics,0.8235294117647058,0.7647058823529411,0.47368421052631576,0.8421052631578947
2025-05-06,New York Mets,Arizona Diamondbacks,0.18181818181818182,0.09090909090909091,0.38095238095238093,0.23809523809523808
2025-05-06,Chicago White Sox,Kansas City Royals,0.45,0.6,0.2727272727272727,0.4090909090909091
2025-05-07,Los Angeles Dodgers,Miami Marlins,0.4444444444444444,0.6111111111111112,0.42857142857142855,0.3333333333333333
2025-05-07,Philadelphia Phillies,Tampa Bay Rays,0.2631578947368421,0.15789473684210525,0.5217391304347826,0.5652173913043478
2025-05-07,Pittsburgh Pirates,St. Louis Cardinals,0.2631578947368421,0.21052631578947367,0.3333333333333333,0.14285714285714285
2025-05-07,San Diego Padres,New York Yankees,0.3888888888888889,0.6111111111111112,0.47619047619047616,0.7142857142857143
2025-05-07,Baltimore Orioles,Minnesota Twins,0.47619047619047616,0.3333333333333333,0.3684210526315789,0.47368421052631576
2025-05-07,Cleveland Guardians,Washington Nationals,0.38095238095238093,0.23809523809523808,0.38095238095238093,0.9047619047619048
2025-05-07,Toronto Blue Jays,Los Angeles Angels,0.2857142857142857,0.19047619047619047,0.4,0.4
2025-05-07,Houston Astros,Milwaukee Brewers,0.4117647058823529,0.17647058823529413,0.3888888888888889,0.5
2025-05-07,Detroit Tigers,Colorado Rockies,0.3684210526315789,0.6842105263157895,0.2631578947368421,0.3157894736842105
2025-05-07,San Francisco Giants,Chicago Cubs,0.5,0.75,0.4117647058823529,0.8235294117647058
2025-05-07,Texas Rangers,Boston Red Sox,0.5263157894736842,0.3684210526315789,0.5,0.75
2025-05-07,Cincinnati Reds,Atlanta Braves,0.23809523809523808,0.23809523809523808,0.3888888888888889,0.2222222222222222
